x,y,base_amount,sharpe_ratio,max_drawdown,total_return,score
0.060000000000000005,0.1,1500.0,0.6460983845381572,-0.12619156408860147,0.22508736869227924,-0.6460983845381572
0.060000000000000005,0.1,2000.0,0.6450032686864379,-0.12610551109920098,0.2248871665952611,-0.6450032686864379
0.08,0.30000000000000004,2000.0,0.6449463865606235,-0.12412665236125829,0.22047058263663094,-0.6449463865606235
0.04,0.1,1500.0,0.6444650880738276,-0.12648451052622142,0.22483819582825598,-0.6444650880738276
0.08,0.2,1500.0,0.6444650880738276,-0.12648451052622142,0.22483819582825598,-0.6444650880738276
0.06999999999999999,0.30000000000000004,2000.0,0.64418110664084,-0.12553974101738571,0.2228342367973637,-0.64418110664084
0.060000000000000005,0.4,1500.0,0.6431944183121783,-0.12718347232059946,0.22439749939984377,-0.6431944183121783
0.03,0.2,1500.0,0.6431944183121762,-0.12718347232059946,0.22439749939984377,-0.6431944183121762
0.05,0.1,1500.0,0.6430423820580773,-0.12203458409799928,0.21552985961791019,-0.6430423820580773
0.08,0.30000000000000004,1500.0,0.6429286826465144,-0.12646709382052457,0.22395435536628175,-0.6429286826465144
0.04,0.2,1000.0,0.6428276588031095,-0.12703801179303187,0.22419613404695593,-0.6428276588031095
0.08,0.4,1000.0,0.6428276588031095,-0.12703801179303187,0.22419613404695593,-0.6428276588031095
0.02,0.1,1000.0,0.6428276588031095,-0.12703801179303187,0.22419613404695593,-0.6428276588031095
0.060000000000000005,0.30000000000000004,1000.0,0.642827658803108,-0.12703801179303198,0.2241961340469561,-0.642827658803108
0.06999999999999999,0.5,1500.0,0.6426630578907948,-0.12698511181464445,0.2224346599188777,-0.6426630578907948
0.060000000000000005,0.2,1500.0,0.6424184607197883,-0.12427787954226202,0.21947373758001448,-0.6424184607197883
0.03,0.1,1500.0,0.6424184607197843,-0.12427787954226188,0.21947373758001448,-0.6424184607197843
0.01,0.4,1500.0,0.6422510197040534,-0.11160316589892329,0.1611820943110635,-0.6422510197040534
0.02,0.8,1500.0,0.6422510197040534,-0.11160316589892329,0.1611820943110635,-0.6422510197040534
0.060000000000000005,0.2,2000.0,0.6422093128776715,-0.1184340578300987,0.20828704424288935,-0.6422093128776715
0.03,0.1,2000.0,0.6422093128776715,-0.1184340578300987,0.20828704424288935,-0.6422093128776715
0.05,0.1,2000.0,0.6419439849339578,-0.12192924008799833,0.21529079670856519,-0.6419439849339578
0.08,0.1,1500.0,0.6419243804301081,-0.11854367787423276,0.20839335339668197,-0.6419243804301081
0.08,0.1,2000.0,0.6417834594383277,-0.11424713003849016,0.20019816057468107,-0.6417834594383277
0.08,0.1,500.0,0.6415847357163169,-0.12716363235020967,0.22378589711050625,-0.6415847357163169
0.06999999999999999,0.4,1500.0,0.6407788063124865,-0.12709671743487827,0.2238421095239386,-0.6407788063124865
0.06999999999999999,0.2,1500.0,0.6407725443157226,-0.12143461835676758,0.21329569218220967,-0.6407725443157226
0.060000000000000005,0.1,1000.0,0.6406704337428296,-0.12590797285485603,0.22181990841629504,-0.6406704337428296
0.06999999999999999,0.1,1500.0,0.6404732095483774,-0.11654539424355219,0.20392094737829483,-0.6404732095483774
0.06999999999999999,0.30000000000000004,1500.0,0.6404466818762155,-0.1249583967141004,0.21985521737534655,-0.6404466818762155
0.06999999999999999,0.1,2000.0,0.640382261108576,-0.11232707412245535,0.19594748636174755,-0.640382261108576
0.060000000000000005,0.4,2000.0,0.6402577024195953,-0.12657579152319562,0.2224112499053088,-0.6402577024195953
0.03,0.2,2000.0,0.6402577024195895,-0.1265757915231957,0.22241124990530806,-0.6402577024195895
0.06999999999999999,0.1,500.0,0.6400329367938528,-0.12505446632342979,0.21897803317322778,-0.6400329367938528
0.05,0.2,1500.0,0.6397695251776337,-0.1221360099457513,0.21408378052627286,-0.6397695251776337
0.04,0.30000000000000004,1500.0,0.6397410727833275,-0.12671351260117808,0.21909752997399265,-0.6397410727833275
0.08,0.6,1500.0,0.6397410727833258,-0.12671351260117839,0.21909752997399246,-0.6397410727833258
0.08,0.1,1000.0,0.6397145044563143,-0.12267098320612156,0.21510673584425039,-0.6397145044563143
0.05,0.30000000000000004,2000.0,0.6393203636964406,-0.12675661944345104,0.22264818304529727,-0.6393203636964406
0.08,0.5,1500.0,0.6392353429150367,-0.12713310236701714,0.22290445234966283,-0.6392353429150367
0.060000000000000005,0.1,500.0,0.6391828762482087,-0.12619677435571383,0.22077303441498206,-0.6391828762482087
0.06999999999999999,0.4,2000.0,0.6388114036257908,-0.12682122368695697,0.22260104607224857,-0.6388114036257908
0.05,0.2,1000.0,0.6385732278771027,-0.12487118718602802,0.21852894016715219,-0.6385732278771027
0.01,0.8,2000.0,0.6384702299644062,-0.08776516940987092,0.1341791214946321,-0.6384702299644062
0.060000000000000005,0.30000000000000004,1500.0,0.6384030991104593,-0.12478489246433987,0.2185599471108646,-0.6384030991104593
0.02,0.1,1500.0,0.6384030991104503,-0.12478489246433982,0.21855994711086496,-0.6384030991104503
0.04,0.2,1500.0,0.6384030991104503,-0.12478489246433982,0.21855994711086496,-0.6384030991104503
0.08,0.4,1500.0,0.6384030991104503,-0.12478489246433982,0.21855994711086496,-0.6384030991104503
0.060000000000000005,0.2,1000.0,0.6383039046243453,-0.12397351209533974,0.21683197795638443,-0.6383039046243453
0.03,0.1,1000.0,0.6383039046243453,-0.12397351209533974,0.21683197795638443,-0.6383039046243453
0.08,0.5,2000.0,0.6382907570965344,-0.12708635642686894,0.2227895106629976,-0.6382907570965344
0.06999999999999999,0.1,1000.0,0.6381917017649282,-0.1205818185197408,0.21040646211091316,-0.6381917017649282
0.06999999999999999,0.30000000000000004,1000.0,0.6379709945838344,-0.12503905914780206,0.21853118557816362,-0.6379709945838344
0.08,0.2,1000.0,0.6377048159432344,-0.12259410352631972,0.21402449523205377,-0.6377048159432344
0.04,0.1,1000.0,0.6377048159432344,-0.12259410352631972,0.21402449523205377,-0.6377048159432344
0.06999999999999999,0.2,1000.0,0.6376097865093212,-0.12441854475593889,0.21750560463964558,-0.6376097865093212
0.05,0.1,1000.0,0.6375837009447097,-0.12167934545895391,0.2122426657890992,-0.6375837009447097
0.08,0.2,2000.0,0.6372964591727018,-0.11550485522842717,0.20089624187852168,-0.6372964591727018
0.04,0.1,2000.0,0.6372964591727018,-0.11550485522842717,0.20089624187852168,-0.6372964591727018
0.06999999999999999,0.4,1000.0,0.6371188855678651,-0.1268061662186157,0.22087885480523456,-0.6371188855678651
0.04,0.30000000000000004,1000.0,0.6366524700101771,-0.12678601740383116,0.21820930040079767,-0.6366524700101771
0.08,0.6,1000.0,0.6366524700101766,-0.12678601740383139,0.2182093004007982,-0.6366524700101766
0.05,0.1,500.0,0.6366176280510707,-0.125762563807305,0.2187620491027288,-0.6366176280510707
0.05,0.30000000000000004,1500.0,0.6361068772974479,-0.12709834764977873,0.2214239436187516,-0.6361068772974479
0.060000000000000005,0.30000000000000004,2000.0,0.6350598080950809,-0.12535440249803706,0.21784451769076332,-0.6350598080950809
0.08,0.4,2000.0,0.6350598080950809,-0.12535440249803706,0.21784451769076332,-0.6350598080950809
0.04,0.2,2000.0,0.6350598080950809,-0.12535440249803706,0.21784451769076332,-0.6350598080950809
0.02,0.1,2000.0,0.6350598080950809,-0.12535440249803706,0.21784451769076332,-0.6350598080950809
0.05,0.30000000000000004,1000.0,0.6339411985192365,-0.127199176439603,0.22018461647375753,-0.6339411985192365
0.04,0.1,500.0,0.6335896427845944,-0.12618148157361292,0.2181589312790462,-0.6335896427845944
0.08,0.2,500.0,0.6335896427845944,-0.12618148157361292,0.2181589312790462,-0.6335896427845944
0.08,0.5,500.0,0.6333609863636329,-0.1271841298826446,0.2182123483077723,-0.6333609863636329
0.060000000000000005,0.4,500.0,0.6320284170890832,-0.12713571924355135,0.2170573524064255,-0.6320284170890832
0.03,0.2,500.0,0.6320284170890802,-0.12713571924355133,0.2170573524064257,-0.6320284170890802
0.05,0.2,2000.0,0.6319925072044514,-0.12713169569946983,0.2197185768658639,-0.6319925072044514
0.08,0.30000000000000004,1000.0,0.631689179039737,-0.1271860144496083,0.21956642427251427,-0.631689179039737
0.08,0.5,1000.0,0.63070534951313,-0.12703746089994833,0.21837186909744796,-0.63070534951313
0.06999999999999999,0.4,500.0,0.6282807831971629,-0.12721437516750203,0.21654168925686354,-0.6282807831971629
0.05,0.30000000000000004,500.0,0.6281884982073626,-0.12705214828255215,0.21588262015208512,-0.6281884982073626
0.03,0.1,500.0,0.6270092955728758,-0.12615358120314726,0.21508267633148334,-0.6270092955728758
0.060000000000000005,0.2,500.0,0.6270092955728754,-0.12615358120314726,0.21508267633148334,-0.6270092955728754
0.06999999999999999,0.2,500.0,0.6267411916392114,-0.12697866396705537,0.21636727263688063,-0.6267411916392114
0.06999999999999999,0.5,1000.0,0.62668333648727,-0.12707124190065322,0.21523828636811812,-0.62668333648727
0.03,0.2,1000.0,0.6256789639570104,-0.12711536127199885,0.215969995697784,-0.6256789639570104
0.060000000000000005,0.4,1000.0,0.6256789639570056,-0.12711536127199896,0.21596999569778436,-0.6256789639570056
0.05,0.2,500.0,0.6227472931092366,-0.12590835097121,0.21261483050831104,-0.6227472931092366
0.06999999999999999,0.30000000000000004,500.0,0.6216844075293697,-0.12594752205214174,0.2121410328790078,-0.6216844075293697
0.08,0.30000000000000004,500.0,0.6215988929818577,-0.12714052586650268,0.21429201978224702,-0.6215988929818577
0.060000000000000005,0.30000000000000004,500.0,0.6213973352169234,-0.12695865979223905,0.21362403082484416,-0.6213973352169234
0.02,0.1,500.0,0.6213973352169181,-0.12695865979223903,0.21362403082484416,-0.6213973352169181
0.04,0.2,500.0,0.6213973352169181,-0.12695865979223903,0.21362403082484416,-0.6213973352169181
0.08,0.4,500.0,0.6213973352169181,-0.12695865979223903,0.21362403082484416,-0.6213973352169181
0.02,0.8,500.0,0.6199476691560657,-0.12210868120901337,0.15701363595715176,-0.6199476691560657
0.01,0.4,500.0,0.6199476691560657,-0.12210868120901337,0.15701363595715176,-0.6199476691560657
0.06999999999999999,0.5,500.0,0.6187300108052758,-0.1271756265031186,0.20985098471893288,-0.6187300108052758
0.08,0.7000000000000001,1000.0,0.612360533003369,-0.1270719772624958,0.19464254200373035,-0.612360533003369
0.01,0.6,2000.0,0.6115701665177756,-0.08999382331923074,0.1354237114542564,-0.6115701665177756
0.01,0.5,500.0,0.6079521523545611,-0.11222977171580374,0.14389244413833258,-0.6079521523545611
0.04,0.30000000000000004,500.0,0.5991698483471815,-0.12703211934526917,0.19918070367524052,-0.5991698483471815
0.08,0.6,500.0,0.5991698483471721,-0.12703211934526923,0.19918070367524016,-0.5991698483471721
0.01,0.4,1000.0,0.5978945204944625,-0.11668935593476962,0.14987332015601132,-0.5978945204944625
0.02,0.8,1000.0,0.5978945204944625,-0.11668935593476962,0.14987332015601132,-0.5978945204944625
0.03,0.30000000000000004,2000.0,0.5802088797828385,-0.12680578013666424,0.17096182520211697,-0.5802088797828385
0.08,0.8,2000.0,0.580208879782829,-0.1268057801366647,0.17096182520211642,-0.580208879782829
0.01,0.1,2000.0,0.580208879782829,-0.1268057801366647,0.17096182520211642,-0.580208879782829
0.04,0.4,2000.0,0.580208879782829,-0.1268057801366647,0.17096182520211642,-0.580208879782829
0.02,0.2,2000.0,0.580208879782829,-0.1268057801366647,0.17096182520211642,-0.580208879782829
0.060000000000000005,0.6,2000.0,0.5802088797828275,-0.12680578013666527,0.17096182520211606,-0.5802088797828275
0.06999999999999999,0.7000000000000001,2000.0,0.5802088797828266,-0.12680578013666435,0.17096182520211586,-0.5802088797828266
0.05,0.5,2000.0,0.5802088797828256,-0.12680578013666513,0.17096182520211622,-0.5802088797828256
0.02,0.7000000000000001,500.0,0.5773515034850758,-0.12165565342971782,0.14542723056785634,-0.5773515034850758
0.02,0.7000000000000001,2000.0,0.5658426974819336,-0.10444813047647628,0.13742038111608035,-0.5658426974819336
0.02,0.7000000000000001,1500.0,0.5647582873034322,-0.11009035503614328,0.13872040110584222,-0.5647582873034322
0.05,0.4,500.0,0.56428159040704,-0.12666093876887827,0.18041933591218823,-0.56428159040704
0.02,0.7000000000000001,1000.0,0.5556647245878441,-0.11579418002590504,0.1379829312720025,-0.5556647245878441
0.01,0.30000000000000004,500.0,0.5440745119811676,-0.12370102894921943,0.1377908439001356,-0.5440745119811676
0.02,0.6,500.0,0.5440745119811657,-0.1237010289492198,0.13779084390013469,-0.5440745119811657
0.03,0.8,500.0,0.529864794204054,-0.12377877446090091,0.13406473968320626,-0.529864794204054
0.02,0.5,500.0,0.5247723673731254,-0.12476887754755485,0.13317409759814272,-0.5247723673731254
0.03,0.7000000000000001,500.0,0.5236284767146917,-0.12601160186576474,0.13374900786390226,-0.5236284767146917
0.060000000000000005,0.5,500.0,0.5180143590630749,-0.12695810003002356,0.15761966495513371,-0.5180143590630749
0.01,0.30000000000000004,1000.0,0.5161531796991028,-0.11989507855882667,0.12863216257667173,-0.5161531796991028
0.02,0.6,1000.0,0.516153179699096,-0.11989507855882683,0.12863216257667137,-0.516153179699096
0.02,0.4,500.0,0.5134251039883725,-0.12698730511772827,0.1322111376145751,-0.5134251039883725
0.01,0.2,500.0,0.5134251039883725,-0.12698730511772827,0.1322111376145751,-0.5134251039883725
0.04,0.8,500.0,0.5134251039883725,-0.12698730511772827,0.1322111376145751,-0.5134251039883725
0.03,0.6,500.0,0.5134251039883706,-0.1269873051177282,0.13221113761457545,-0.5134251039883706
0.06999999999999999,0.7000000000000001,1500.0,0.5131030221000962,-0.1270635240035752,0.1476116412025427,-0.5131030221000962
0.03,0.30000000000000004,1500.0,0.5131030221000934,-0.12706352400357523,0.14761164120254233,-0.5131030221000934
0.060000000000000005,0.6,1500.0,0.5131030221000923,-0.1270635240035757,0.14761164120254452,-0.5131030221000923
0.05,0.5,1500.0,0.5131030221000916,-0.12706352400357576,0.14761164120254416,-0.5131030221000916
0.04,0.4,1500.0,0.5131030221000806,-0.12706352400357543,0.14761164120254325,-0.5131030221000806
0.01,0.1,1500.0,0.5131030221000806,-0.12706352400357543,0.14761164120254325,-0.5131030221000806
0.02,0.2,1500.0,0.5131030221000806,-0.12706352400357543,0.14761164120254325,-0.5131030221000806
0.08,0.8,1500.0,0.5131030221000806,-0.12706352400357543,0.14761164120254325,-0.5131030221000806
0.01,0.30000000000000004,1500.0,0.500473019695358,-0.11618850224932797,0.1233382297970018,-0.500473019695358
0.02,0.6,1500.0,0.5004730196953531,-0.11618850224932833,0.12333822979700107,-0.5004730196953531
0.02,0.5,1000.0,0.49808330865891176,-0.12250475938392004,0.12630170624149922,-0.49808330865891176
0.03,0.8,1000.0,0.496980384249601,-0.12114963020750318,0.12459492702130319,-0.496980384249601
0.04,0.7000000000000001,500.0,0.4863441239838194,-0.12710066372767687,0.12498391282986394,-0.4863441239838194
0.03,0.7000000000000001,1000.0,0.48591171780956877,-0.12529599847067066,0.12361470932767042,-0.48591171780956877
0.03,0.5,500.0,0.48195000045963127,-0.12655893477045502,0.12391585623893497,-0.48195000045963127
0.06999999999999999,0.6,500.0,0.48188905927199366,-0.12720311158201503,0.14190326548741541,-0.48188905927199366
0.01,0.30000000000000004,2000.0,0.47892344288061717,-0.11173714429861056,0.11502701191896049,-0.47892344288061717
0.02,0.6,2000.0,0.4789234428806156,-0.11173714429861087,0.11502701191896177,-0.4789234428806156
0.05,0.8,500.0,0.4748304267981256,-0.12663089997430949,0.12205729110456268,-0.4748304267981256
0.06999999999999999,0.7000000000000001,1000.0,0.4623154302177265,-0.12712168655557868,0.1305069513721941,-0.4623154302177265
0.08,0.8,1000.0,0.46231543021772337,-0.1271216865555789,0.13050695137219465,-0.46231543021772337
0.01,0.1,1000.0,0.46231543021772337,-0.1271216865555789,0.13050695137219465,-0.46231543021772337
0.04,0.4,1000.0,0.46231543021772337,-0.1271216865555789,0.13050695137219465,-0.46231543021772337
0.02,0.2,1000.0,0.46231543021772337,-0.1271216865555789,0.13050695137219465,-0.46231543021772337
0.03,0.30000000000000004,1000.0,0.4623154302177227,-0.12712168655557868,0.13050695137219426,-0.4623154302177227
0.05,0.5,1000.0,0.4623154302177189,-0.12712168655557907,0.13050695137219426,-0.4623154302177189
0.060000000000000005,0.6,1000.0,0.4623154302177173,-0.1271216865555792,0.13050695137219445,-0.4623154302177173
0.08,0.7000000000000001,500.0,0.46153737486151625,-0.12709746084320384,0.13234331719007042,-0.46153737486151625
0.04,0.6,500.0,0.45779658550562186,-0.1269002170123915,0.11852686590102476,-0.45779658550562186
0.02,0.30000000000000004,500.0,0.45779658550561936,-0.12690021701239138,0.11852686590102439,-0.45779658550561936
0.03,0.8,1500.0,0.45728670513050956,-0.12370717794000476,0.11467964399692555,-0.45728670513050956
0.02,0.5,1500.0,0.4572861256625787,-0.12188554540897656,0.11406323083108182,-0.4572861256625787
0.03,0.7000000000000001,1500.0,0.4548013702978651,-0.12195871864609392,0.11352127287076146,-0.4548013702978651
0.02,0.5,2000.0,0.4500640479437705,-0.11732173014957367,0.11028146256377659,-0.4500640479437705
0.03,0.8,2000.0,0.44894741029578017,-0.11409754350817719,0.1090584910173935,-0.44894741029578017
0.03,0.7000000000000001,2000.0,0.4480511834480879,-0.12114889067572199,0.11126315851276486,-0.4480511834480879
0.060000000000000005,0.8,1000.0,0.44426033791273806,-0.1253197092060283,0.11504635583989438,-0.44426033791273806
0.03,0.4,1000.0,0.4442603379127325,-0.12531970920602795,0.1150463558398953,-0.4442603379127325
0.05,0.7000000000000001,1000.0,0.43470275119436547,-0.12714366578044795,0.1114927909991502,-0.43470275119436547
0.04,0.5,1000.0,0.43216319203011616,-0.12712240202216754,0.11350491625418453,-0.43216319203011616
0.03,0.30000000000000004,500.0,0.43137195695552605,-0.12719941674517007,0.11877227457620501,-0.43137195695552605
0.05,0.5,500.0,0.43137195695552605,-0.12719941674517035,0.11877227457620501,-0.43137195695552605
0.060000000000000005,0.6,500.0,0.43137195695552466,-0.12719941674517016,0.11877227457620557,-0.43137195695552466
0.02,0.2,500.0,0.4313719569555225,-0.12719941674517019,0.1187722745762052,-0.4313719569555225
0.06999999999999999,0.7000000000000001,500.0,0.4313719569555225,-0.1271994167451701,0.11877227457620465,-0.4313719569555225
0.08,0.8,500.0,0.4313719569555225,-0.12719941674517019,0.1187722745762052,-0.4313719569555225
0.04,0.4,500.0,0.4313719569555225,-0.12719941674517019,0.1187722745762052,-0.4313719569555225
0.01,0.1,500.0,0.4313719569555225,-0.12719941674517019,0.1187722745762052,-0.4313719569555225
0.03,0.6,1000.0,0.42877260153957114,-0.12706623104619097,0.1078382418272342,-0.42877260153957114
0.01,0.2,1000.0,0.42877260153956537,-0.12706623104619094,0.1078382418272342,-0.42877260153956537
0.04,0.8,1000.0,0.42877260153956537,-0.12706623104619094,0.1078382418272342,-0.42877260153956537
0.02,0.4,1000.0,0.42877260153956537,-0.12706623104619094,0.1078382418272342,-0.42877260153956537
0.05,0.7000000000000001,500.0,0.4270249814941786,-0.12716459810507186,0.11056441863017408,-0.4270249814941786
0.03,0.4,1500.0,0.4249745190001442,-0.12667801009079507,0.1097335339994428,-0.4249745190001442
0.060000000000000005,0.8,1500.0,0.4249745190001397,-0.12667801009079524,0.10973353399944244,-0.4249745190001397
0.02,0.30000000000000004,1000.0,0.4238261433496508,-0.1268128635528134,0.1072529805482427,-0.4238261433496508
0.04,0.6,1000.0,0.4238261433496364,-0.12681286355281365,0.1072529805482418,-0.4238261433496364
0.04,0.5,1500.0,0.42244357176674313,-0.12666035428692812,0.1099977970204205,-0.42244357176674313
0.05,0.8,1000.0,0.41923386001452034,-0.12679115064873486,0.10640277808510382,-0.41923386001452034
0.03,0.4,500.0,0.41884248600429463,-0.12712618344204837,0.10926211653121264,-0.41884248600429463
0.060000000000000005,0.8,500.0,0.41884248600429314,-0.12712618344204854,0.10926211653121246,-0.41884248600429314
0.06999999999999999,0.8,2000.0,0.417620202793622,-0.1256207425518735,0.11022910355973253,-0.417620202793622
0.03,0.5,1000.0,0.41696769986721405,-0.12660230757063604,0.10569057715210128,-0.41696769986721405
0.04,0.7000000000000001,1000.0,0.41548237746563443,-0.12664409755021824,0.10519247470835981,-0.41548237746563443
0.05,0.6,1000.0,0.41323970499609214,-0.12519344460082857,0.10731021155202489,-0.41323970499609214
0.060000000000000005,0.7000000000000001,2000.0,0.41305343227908115,-0.1271669287378628,0.10665523529009606,-0.41305343227908115
0.04,0.5,500.0,0.41238454767586735,-0.12715942527807875,0.10909406419616881,-0.41238454767586735
0.04,0.7000000000000001,1500.0,0.4107162075754584,-0.12698319427567706,0.1035665196816557,-0.4107162075754584
0.05,0.6,1500.0,0.41056093795890464,-0.12482906491607694,0.10505059374493339,-0.41056093795890464
0.03,0.6,1500.0,0.4094032562631433,-0.12706417754952604,0.10290150271958501,-0.4094032562631433
0.01,0.2,1500.0,0.4094032562631353,-0.1270641775495259,0.10290150271958501,-0.4094032562631353
0.02,0.4,1500.0,0.4094032562631353,-0.1270641775495259,0.10290150271958501,-0.4094032562631353
0.04,0.8,1500.0,0.4094032562631353,-0.1270641775495259,0.10290150271958501,-0.4094032562631353
0.060000000000000005,0.7000000000000001,1500.0,0.4060003823803577,-0.12551865934020084,0.10580186877102424,-0.4060003823803577
0.05,0.6,500.0,0.4051865445551109,-0.12618697038586904,0.10760520751365275,-0.4051865445551109
0.05,0.6,2000.0,0.40511860517801157,-0.1263818940053352,0.10419396664891628,-0.40511860517801157
0.05,0.7000000000000001,1500.0,0.4047816638754095,-0.12335106854787728,0.10021975543382323,-0.4047816638754095
0.06999999999999999,0.8,1500.0,0.40474429296017683,-0.12601389191451626,0.10581478942085669,-0.40474429296017683
0.06999999999999999,0.8,1000.0,0.4045438376457926,-0.12637081895845678,0.10813407162578151,-0.4045438376457926
0.060000000000000005,0.7000000000000001,500.0,0.40368631288335943,-0.12612155760475768,0.10780136751763948,-0.40368631288335943
0.04,0.7000000000000001,2000.0,0.402963789974334,-0.12545478475807267,0.10058328591958761,-0.402963789974334
0.06999999999999999,0.8,500.0,0.40282470995918707,-0.12686830959577686,0.10806407509043638,-0.40282470995918707
0.03,0.5,1500.0,0.4016881387588032,-0.12663080941138583,0.10124100452567436,-0.4016881387588032
0.03,0.6,2000.0,0.4013627132739972,-0.12706705057131504,0.10072237356451932,-0.4013627132739972
0.02,0.4,2000.0,0.40136271327399275,-0.1270670505713151,0.10072237356451896,-0.40136271327399275
0.01,0.2,2000.0,0.40136271327399275,-0.1270670505713151,0.10072237356451896,-0.40136271327399275
0.04,0.8,2000.0,0.40136271327399275,-0.1270670505713151,0.10072237356451896,-0.40136271327399275
0.060000000000000005,0.7000000000000001,1000.0,0.40135834054377945,-0.1265239132482984,0.10484420075636244,-0.40135834054377945
0.05,0.8,1500.0,0.4011519725375157,-0.12641156225804745,0.10053014652501296,-0.4011519725375157
0.03,0.5,2000.0,0.39867890434433956,-0.125336616261284,0.09970302070876569,-0.39867890434433956
0.05,0.8,2000.0,0.39757770466963144,-0.1263108180392442,0.09941423039266392,-0.39757770466963144
0.04,0.6,1500.0,0.394589195041254,-0.12615112484948718,0.09912274100458399,-0.394589195041254
0.02,0.30000000000000004,1500.0,0.3945891950412496,-0.1261511248494871,0.09912274100458345,-0.3945891950412496
0.02,0.30000000000000004,2000.0,0.3906725099731751,-0.12604824097139192,0.0965374159930514,-0.3906725099731751
0.04,0.6,2000.0,0.39067250997317055,-0.12604824097139217,0.09653741599305195,-0.39067250997317055
0.04,0.5,2000.0,0.38953525060789995,-0.12085319649422394,0.09623840405284118,-0.38953525060789995
0.05,0.7000000000000001,2000.0,0.38509651454163085,-0.12366193715376199,0.09570145074114807,-0.38509651454163085
0.060000000000000005,0.8,2000.0,0.3770164556310138,-0.12544582117268374,0.09436222017763139,-0.3770164556310138
0.03,0.4,2000.0,0.37701645563101005,-0.12544582117268355,0.09436222017763066,-0.37701645563101005
